Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 11:06:15.279,0.639847,0.984303,1.101777,2000.795497,0,0,7
1900-01-01 11:06:16.279,0.641249,0.985284,1.104083,2000.885078,0,0,7
1900-01-01 11:06:17.279,0.640635,0.985353,1.103467,2001.502718,0,0,7
1900-01-01 11:06:18.279,0.641386,0.986954,1.105617,2002.247658,0,0,7
1900-01-01 11:06:19.279,0.640272,0.985179,1.103651,2002.638987,0,0,7
1900-01-01 11:06:20.279,0.640336,0.986182,1.104983,2003.030316,0,0,7
1900-01-01 11:06:21.279,0.639165,0.983468,1.102457,2002.370243,0,0,7
1900-01-01 11:06:22.279,0.6399,0.983757,1.101657,2000.936941,0,0,7
1900-01-01 11:06:23.279,0.640493,0.985431,1.103284,2002.011918,0,0,7
1900-01-01 11:06:24.279,0.640488,0.985437,1.10355,2002.511687,0,0,7
1900-01-01 11:06:25.279,0.640687,0.985337,1.104239,2002.431536,0,0,7
1900-01-01 11:06:26.279,0.640399,0.987269,1.105048,2002.506973,0,0,7
1900-01-01 11:06:27.279,0.644877,0.987694,1.105093,2002.973739,0,0,7
1900-01-01 11:06:28.279,0.642378,0.985085,1.103348,1999.008585,0,0,7
1900-01-01 11:06:29.279,0.641375,0.98687,1.104809,1999.381055,0,0,7
1900-01-01 11:06:30.279,0.640446,0.985536,1.103302,2002.407962,0,0,7
1900-01-01 11:06:31.279,0.640588,0.985195,1.103513,2002.874728,0,0,7
1900-01-01 11:06:32.279,0.640136,0.985652,1.103183,2004.331603,0,0,7
1900-01-01 11:06:33.279,0.639186,0.983016,1.101566,2003.19062,0,0,7
1900-01-01 11:06:34.279,0.641606,0.986996,1.105709,2001.70074,0,0,7
1900-01-01 11:06:35.279,0.641391,0.986366,1.105268,2003.530086,0,0,7
1900-01-01 11:06:36.279,0.638976,0.98362,1.101713,2003.077464,0,0,7
1900-01-01 11:06:37.279,0.640367,0.985095,1.103219,2001.898762,0,0,7
1900-01-01 11:06:38.279,0.641113,0.985841,1.104028,2002.45511,0,0,7
1900-01-01 11:06:39.279,0.640367,0.985463,1.104092,2002.605984,0,0,7
1900-01-01 11:06:40.279,0.640803,0.98604,1.104285,2002.205225,0,0,7
1900-01-01 11:06:41.279,0.640829,0.98613,1.103899,2004.284455,0,0,7
1900-01-01 11:06:42.279,0.642703,0.988046,1.105452,2003.605523,0,0,7
1900-01-01 11:06:43.279,0.642609,0.985342,1.103311,2001.068956,0,0,7
1900-01-01 11:06:44.279,0.643291,0.986282,1.10491,1997.254676,0,0,7
1900-01-01 11:06:45.279,0.643774,0.987007,1.105066,1998.089197,0,0,7
1900-01-01 11:06:46.279,0.642887,0.985358,1.103669,1998.895429,0,0,7
1900-01-01 11:06:47.279,0.64493,0.988739,1.106536,1997.301824,0,0,7
1900-01-01 11:06:48.279,0.643774,0.988534,1.105691,1999.475351,0,0,7
1900-01-01 11:06:49.279,0.642604,0.985552,1.103495,1999.178318,0,0,7
1900-01-01 11:06:50.279,0.642278,0.984581,1.102503,1997.853457,0,0,7
1900-01-01 11:06:51.279,0.641879,0.984723,1.102549,1995.566775,0,0,7
1900-01-01 11:06:52.279,0.642761,0.985804,1.103853,1995.708219,0,0,7
1900-01-01 11:06:53.279,0.641076,0.986608,1.104726,1996.151411,0,0,7
1900-01-01 11:06:54.279,0.641737,0.987516,1.106306,2001.884618,0,0,7
1900-01-01 11:06:55.279,0.641522,0.98707,1.104653,2005.090688,0,0,7
1900-01-01 11:06:56.279,0.64305,0.986119,1.104322,2003.718678,0,0,7
1900-01-01 11:06:57.279,0.643228,0.986902,1.105167,1998.282504,0,0,7
1900-01-01 11:06:58.279,0.643113,0.98635,1.104294,1999.036874,0,0,7
1900-01-01 11:06:59.279,0.644688,0.988183,1.105645,1999.725236,0,0,7
1900-01-01 11:07:00.279,0.64327,0.987484,1.105277,1999.36691,0,0,7
1900-01-01 11:07:01.279,0.642982,0.985788,1.104533,1998.367371,0,0,7
1900-01-01 11:07:02.279,0.640546,0.98404,1.10299,1997.490417,0,0,7
1900-01-01 11:07:03.279,0.64084,0.983856,1.102604,1999.918543,0,0,7
1900-01-01 11:07:04.279,0.639033,0.984045,1.103219,1999.451777,0,0,7
1900-01-01 11:07:05.279,0.641585,0.985221,1.102742,2002.634272,0,0,7
1900-01-01 11:07:06.279,0.643937,0.987416,1.105351,1999.032159,0,0,7
1900-01-01 11:07:07.279,0.64284,0.986508,1.105093,1997.952468,0,0,7
1900-01-01 11:07:08.279,0.64284,0.985883,1.104156,1998.216497,0,0,7
1900-01-01 11:07:09.279,0.641727,0.985479,1.103008,1998.423949,0,0,7
1900-01-01 11:07:10.279,0.639123,0.984843,1.102126,2000.11185,0,0,7
1900-01-01 11:07:11.279,0.639826,0.984864,1.102843,2001.054812,0,0,7
1900-01-01 11:07:12.279,0.638871,0.982349,1.101869,2001.969484,0,0,7
1900-01-01 11:07:13.279,0.643013,0.987127,1.104212,2000.059987,0,0,7
1900-01-01 11:07:14.279,0.642929,0.986629,1.105222,1998.777559,0,0,7
1900-01-01 11:07:15.279,0.64327,0.985421,1.102934,1997.579998,0,0,7
1900-01-01 11:07:16.279,0.643118,0.986398,1.104423,1996.985932,0,0,7
1900-01-01 11:07:17.279,0.643202,0.985993,1.103816,1997.466842,0,0,7
1900-01-01 11:07:18.279,0.643307,0.986991,1.103982,1996.462588,0,0,7
1900-01-01 11:07:19.279,0.639716,0.984182,1.102172,1998.527674,0,0,7
1900-01-01 11:07:20.279,0.637894,0.982082,1.100096,2001.116104,0,0,7
1900-01-01 11:07:21.279,0.638944,0.984444,1.103467,2000.220291,0,0,7
1900-01-01 11:07:22.279,0.641879,0.987957,1.105296,2001.5923,0,0,7
1900-01-01 11:07:23.279,0.638361,0.983095,1.101226,2003.761112,0,0,7
1900-01-01 11:07:24.279,0.640173,0.984245,1.103008,2001.535722,0,0,7
1900-01-01 11:07:25.279,0.639585,0.985389,1.104524,2003.218909,0,0,7
1900-01-01 11:07:26.279,0.642593,0.987558,1.103945,2004.633351,0,0,7
1900-01-01 11:07:27.279,0.641795,0.985027,1.10355,1999.36691,0,0,7
1900-01-01 11:07:28.279,0.639595,0.985578,1.103706,1996.877491,0,0,7
1900-01-01 11:07:29.279,0.639091,0.983457,1.102126,2000.654053,0,0,7
1900-01-01 11:07:30.279,0.640677,0.986109,1.104597,2001.757318,0,0,7
1900-01-01 11:07:31.279,0.639002,0.984822,1.103789,2003.511227,0,0,7
1900-01-01 11:07:32.279,0.639144,0.984481,1.102521,2005.076543,0,0,7
1900-01-01 11:07:33.279,0.640162,0.985515,1.103853,2004.609777,0,0,7
1900-01-01 11:07:34.279,0.642756,0.985536,1.10276,2003.963848,0,0,7
1900-01-01 11:07:35.279,0.645932,0.988435,1.105985,1997.976042,0,0,7
1900-01-01 11:07:36.279,0.645428,0.986875,1.105075,1995.326319,0,0,7
1900-01-01 11:07:37.279,0.645087,0.987484,1.106031,1994.925561,0,0,7
1900-01-01 11:07:38.279,0.645491,0.984744,1.101979,1995.481908,0,0,7
1900-01-01 11:07:39.279,0.644142,0.984224,1.102163,1991.304588,0,0,7
1900-01-01 11:07:40.279,0.644221,0.984796,1.102291,1990.210752,0,0,7
1900-01-01 11:07:41.279,0.644756,0.986534,1.104285,1991.460177,0,0,7
1900-01-01 11:07:42.279,0.644851,0.986949,1.105149,1992.747319,0,0,7
1900-01-01 11:07:43.279,0.646195,0.98749,1.106279,1995.854378,0,0,7
1900-01-01 11:07:44.279,0.64526,0.986644,1.103771,1994.736968,0,0,7
1900-01-01 11:07:45.279,0.644657,0.986513,1.103017,1993.181082,0,0,7
1900-01-01 11:07:46.279,0.645444,0.988198,1.1057,1994.835979,0,0,7
1900-01-01 11:07:47.279,0.64421,0.984318,1.102916,1994.524802,0,0,7
1900-01-01 11:07:48.279,0.642446,0.98613,1.104065,1993.699711,0,0,7
1900-01-01 11:07:49.279,0.639915,0.982985,1.102034,1998.7587,0,0,7
1900-01-01 11:07:50.279,0.642226,0.986445,1.104542,1999.183033,0,0,7
1900-01-01 11:07:51.279,0.64232,0.986791,1.105057,2000.72949,0,0,7
1900-01-01 11:07:52.279,0.641317,0.984733,1.102264,2001.413137,0,0,7
1900-01-01 11:07:53.279,0.642126,0.986744,1.104643,1999.843106,0,0,7
1900-01-01 11:07:54.279,0.642273,0.986382,1.105323,2001.361274,0,0,7
1900-01-01 11:07:55.279,0.642761,0.986545,1.105562,2002.870013,0,0,7
1900-01-01 11:07:56.279,0.643774,0.987563,1.104864,2000.489035,0,0,7
1900-01-01 11:07:57.279,0.642698,0.984208,1.102062,1997.971327,0,0,7
1900-01-01 11:07:58.279,0.643223,0.984114,1.101887,1994.553091,0,0,7
1900-01-01 11:07:59.279,0.642247,0.983305,1.101226,1992.714316,0,0,7
1900-01-01 11:08:00.279,0.644646,0.987038,1.104156,1991.460177,0,0,7
1900-01-01 11:08:01.279,0.644242,0.985941,1.104055,1993.440396,0,0,7
1900-01-01 11:08:02.279,0.642577,0.983809,1.100959,1993.011349,0,0,7
1900-01-01 11:08:03.279,0.640918,0.985615,1.103725,1993.082071,0,0,7
1900-01-01 11:08:04.279,0.643732,0.985988,1.102521,1998.046764,0,0,7
1900-01-01 11:08:05.279,0.644221,0.985552,1.103559,1995.246168,0,0,7
1900-01-01 11:08:06.279,0.642478,0.982475,1.100463,1993.82701,0,0,7
1900-01-01 11:08:07.279,0.644877,0.987201,1.104882,1991.049988,0,0,7
1900-01-01 11:08:08.279,0.641239,0.985463,1.102778,1994.68982,0,0,7
1900-01-01 11:08:09.279,0.641317,0.985689,1.103918,1998.914289,0,0,7
1900-01-01 11:08:10.279,0.642451,0.986823,1.104744,2000.314587,0,0,7
1900-01-01 11:08:11.279,0.643748,0.986314,1.10287,2000.092991,0,0,7
1900-01-01 11:08:12.279,0.642514,0.983678,1.10197,1995.232023,0,0,7
1900-01-01 11:08:13.279,0.644289,0.986009,1.103578,1992.464431,0,0,7
1900-01-01 11:08:14.279,0.644536,0.987705,1.105305,1993.379104,0,0,7
1900-01-01 11:08:15.279,0.64306,0.984791,1.103045,1995.114153,0,0,7
1900-01-01 11:08:16.279,0.641533,0.984539,1.102732,1995.288601,0,0,7
1900-01-01 11:08:17.279,0.639679,0.983562,1.102714,1997.957183,0,0,7
1900-01-01 11:08:18.279,0.641139,0.984455,1.102236,1999.85725,0,0,7
1900-01-01 11:08:19.279,0.639711,0.98258,1.100904,1999.197177,0,0,7
1900-01-01 11:08:20.279,0.640771,0.985158,1.103256,1997.999616,0,0,7
1900-01-01 11:08:21.279,0.640724,0.982943,1.10152,1999.98455,0,0,7
1900-01-01 11:08:22.279,0.640724,0.985195,1.102907,1999.574362,0,0,7
1900-01-01 11:08:23.279,0.640682,0.98362,1.10163,1999.192462,0,0,7
1900-01-01 11:08:24.279,0.643407,0.987075,1.105286,1996.877491,0,0,7
1900-01-01 11:08:25.279,0.640241,0.985116,1.102457,1996.04297,0,0,7
1900-01-01 11:08:26.279,0.637532,0.983142,1.100849,2000.144854,0,0,7
1900-01-01 11:08:27.279,0.637474,0.982391,1.100472,2002.299521,0,0,7
1900-01-01 11:08:28.279,0.638682,0.984675,1.102714,2001.252834,0,0,7
1900-01-01 11:08:29.279,0.63886,0.984507,1.103045,2002.426821,0,0,7
1900-01-01 11:08:30.279,0.639611,0.986734,1.105066,2004.152441,0,0,7
1900-01-01 11:08:31.279,0.63792,0.983142,1.101198,2005.680039,0,0,7
1900-01-01 11:08:32.279,0.639406,0.985038,1.104184,2003.638527,0,0,7
1900-01-01 11:08:33.279,0.63876,0.98488,1.102769,2004.491907,0,0,7
1900-01-01 11:08:34.279,0.641711,0.987337,1.105029,2004.463618,0,0,7
1900-01-01 11:08:35.279,0.641522,0.985998,1.103752,2002.341954,0,0,7
1900-01-01 11:08:36.279,0.642068,0.986466,1.10389,1999.871395,0,0,7
1900-01-01 11:08:37.279,0.642772,0.987232,1.105048,1999.904398,0,0,7
1900-01-01 11:08:38.279,0.642394,0.986408,1.104487,2000.757779,0,0,7
1900-01-01 11:08:39.279,0.640483,0.984287,1.103403,1999.630939,0,0,7
1900-01-01 11:08:40.279,0.642441,0.986923,1.104689,1998.739841,0,0,7
1900-01-01 11:08:41.279,0.642588,0.98665,1.104496,2000.092991,0,0,7
1900-01-01 11:08:42.279,0.639553,0.983725,1.101566,1999.230181,0,0,7
1900-01-01 11:08:43.279,0.639495,0.986392,1.104303,1999.701662,0,0,7
1900-01-01 11:08:44.279,0.639721,0.98686,1.105544,2005.416009,0,0,7
1900-01-01 11:08:45.279,0.640866,0.986124,1.104092,2006.523989,0,0,7
1900-01-01 11:08:46.279,0.639558,0.983841,1.101363,2001.342415,0,0,7
1900-01-01 11:08:47.279,0.639522,0.986975,1.105002,1999.791243,0,0,7
1900-01-01 11:08:48.279,0.638881,0.984728,1.102163,2004.331603,0,0,7
1900-01-01 11:08:49.279,0.640031,0.985048,1.102696,2003.270771,0,0,7
1900-01-01 11:08:50.279,0.640666,0.984576,1.102154,2001.408422,0,0,7
1900-01-01 11:08:51.279,0.64064,0.984633,1.102962,1999.060448,0,0,7
1900-01-01 11:08:52.279,0.64023,0.983898,1.101409,1997.537565,0,0,7
1900-01-01 11:08:53.279,0.640556,0.984822,1.103183,1996.792625,0,0,7
1900-01-01 11:08:54.279,0.641701,0.986182,1.103495,1997.697868,0,0,7
1900-01-01 11:08:55.279,0.642719,0.986314,1.103173,1999.777099,0,0,7
1900-01-01 11:08:56.279,0.64147,0.985206,1.102558,1998.928433,0,0,7
1900-01-01 11:08:57.279,0.640966,0.98436,1.102273,1998.178779,0,0,7
1900-01-01 11:08:58.279,0.642262,0.987169,1.105084,1997.664864,0,0,7
1900-01-01 11:08:59.279,0.643024,0.987679,1.105856,1999.253755,0,0,7
1900-01-01 11:09:00.279,0.641858,0.985914,1.10242,2001.097245,0,0,7
1900-01-01 11:09:01.279,0.641869,0.986461,1.103302,1998.966152,0,0,7
1900-01-01 11:09:02.279,0.639842,0.983016,1.099995,1998.447523,0,0,7
1900-01-01 11:09:03.279,0.64126,0.985153,1.103366,1996.703044,0,0,7
1900-01-01 11:09:04.279,0.64096,0.985704,1.102613,1997.980757,0,0,7
1900-01-01 11:09:05.279,0.640908,0.986671,1.103918,2000.72949,0,0,7
1900-01-01 11:09:06.279,0.637369,0.982591,1.101786,2003.742252,0,0,7
1900-01-01 11:09:07.279,0.639921,0.985132,1.103605,2003.855408,0,0,7
1900-01-01 11:09:08.279,0.642315,0.986812,1.103954,2002.719139,0,0,7
1900-01-01 11:09:09.279,0.641874,0.987106,1.104717,2000.437172,0,0,7
1900-01-01 11:09:10.279,0.642814,0.987269,1.104092,2000.550327,0,0,7
1900-01-01 11:09:11.279,0.640939,0.985085,1.103375,1999.880824,0,0,7
1900-01-01 11:09:12.279,0.642577,0.987122,1.103899,1998.904859,0,0,7
1900-01-01 11:09:13.279,0.641286,0.985783,1.103054,2000.055272,0,0,7
1900-01-01 11:09:14.279,0.641659,0.986067,1.102953,1999.654514,0,0,7
1900-01-01 11:09:15.279,0.640441,0.984219,1.101722,1999.333907,0,0,7
1900-01-01 11:09:16.279,0.642478,0.985946,1.103578,1998.725696,0,0,7
1900-01-01 11:09:17.279,0.641648,0.985521,1.102962,1998.989726,0,0,7
1900-01-01 11:09:18.279,0.64211,0.987243,1.1057,1999.73938,0,0,7
1900-01-01 11:09:19.279,0.641842,0.986009,1.103302,2000.795497,0,0,7
1900-01-01 11:09:20.279,0.640656,0.984413,1.102282,1999.852535,0,0,7
1900-01-01 11:09:21.279,0.640845,0.983568,1.101033,1999.272614,0,0,7
1900-01-01 11:09:22.279,0.641438,0.985358,1.102732,1997.829883,0,0,7
1900-01-01 11:09:23.279,0.641937,0.986665,1.10434,1998.669119,0,0,7
1900-01-01 11:09:24.279,0.641396,0.986161,1.10412,1998.933148,0,0,7
1900-01-01 11:09:25.279,0.640425,0.987017,1.105378,2000.776638,0,0,7
1900-01-01 11:09:26.279,0.638346,0.9854,1.102301,2005.288709,0,0,7
1900-01-01 11:09:27.279,0.639438,0.986009,1.103881,2004.204304,0,0,7
1900-01-01 11:09:28.279,0.638745,0.983347,1.102484,2004.977532,0,0,7
1900-01-01 11:09:29.279,0.642976,0.987526,1.105406,2002.921876,0,0,7
1900-01-01 11:09:30.279,0.64063,0.985405,1.103302,2000.918082,0,0,7
1900-01-01 11:09:31.279,0.642772,0.988083,1.10423,2000.196716,0,0,7
1900-01-01 11:09:32.279,0.640041,0.985316,1.103899,1999.315047,0,0,7
1900-01-01 11:09:33.279,0.642299,0.985993,1.104349,1999.051018,0,0,7
1900-01-01 11:09:34.279,0.643176,0.988876,1.105424,2000.588046,0,0,7
1900-01-01 11:09:35.279,0.641543,0.985379,1.103357,1999.616795,0,0,7
1900-01-01 11:09:36.279,0.64243,0.988125,1.105277,2000.342876,0,0,7
1900-01-01 11:09:37.279,0.641632,0.986839,1.104855,2002.030777,0,0,7
1900-01-01 11:09:38.279,0.641081,0.985862,1.102769,2001.549866,0,0,7
1900-01-01 11:09:39.279,0.641443,0.98519,1.102429,2000.149568,0,0,7
1900-01-01 11:09:40.279,0.640771,0.98541,1.102962,1999.206607,0,0,7
1900-01-01 11:09:41.279,0.641349,0.987736,1.106003,2001.32827,0,0,7
1900-01-01 11:09:42.279,0.641491,0.984922,1.102071,2002.308951,0,0,7
1900-01-01 11:09:43.279,0.640677,0.984213,1.101915,1998.76813,0,0,7
1900-01-01 11:09:44.279,0.640272,0.983337,1.101152,1997.419694,0,0,7
1900-01-01 11:09:45.279,0.640525,0.984922,1.101428,1997.018936,0,0,7
1900-01-01 11:09:46.279,0.642751,0.987805,1.105525,1999.183033,0,0,7
1900-01-01 11:09:47.279,0.641212,0.987017,1.104873,2001.295267,0,0,7
1900-01-01 11:09:48.279,0.639159,0.982433,1.100895,2000.880364,0,0,7
1900-01-01 11:09:49.279,0.64074,0.983872,1.101823,1999.602651,0,0,7
1900-01-01 11:09:50.279,0.640997,0.985783,1.102953,1998.381515,0,0,7
1900-01-01 11:09:51.279,0.640104,0.983951,1.10152,1998.923718,0,0,7
1900-01-01 11:09:52.279,0.640188,0.98352,1.10061,1998.711552,0,0,7
1900-01-01 11:09:53.279,0.640131,0.984276,1.100867,1996.575744,0,0,7
1900-01-01 11:09:54.279,0.640425,0.985515,1.101667,1997.631861,0,0,7
1900-01-01 11:09:55.279,0.642567,0.986776,1.104331,1999.23961,0,0,7
1900-01-01 11:09:56.279,0.641197,0.98613,1.103357,1999.489495,0,0,7
1900-01-01 11:09:57.279,0.640945,0.985515,1.102852,1999.899684,0,0,7
1900-01-01 11:09:58.279,0.641307,0.984859,1.100968,1998.815278,0,0,7
1900-01-01 11:09:59.279,0.642619,0.987574,1.104193,1998.636115,0,0,7
1900-01-01 11:10:00.279,0.641874,0.985284,1.102806,1998.956722,0,0,7
1900-01-01 11:10:01.279,0.639963,0.985158,1.102824,1999.597936,0,0,7
1900-01-01 11:10:02.279,0.640693,0.984922,1.101768,1998.603111,0,0,7
1900-01-01 11:10:03.279,0.640341,0.984938,1.101602,1999.480066,0,0,7
1900-01-01 11:10:04.279,0.641989,0.986886,1.104891,1999.880824,0,0,7
1900-01-01 11:10:05.279,0.642142,0.987259,1.10524,2001.554581,0,0,7
1900-01-01 11:10:06.279,0.641307,0.98488,1.102255,2001.889333,0,0,7
1900-01-01 11:10:07.279,0.640714,0.985395,1.10174,1999.593221,0,0,7
1900-01-01 11:10:08.279,0.641653,0.986728,1.104965,2000.588046,0,0,7
1900-01-01 11:10:09.279,0.639621,0.98373,1.101501,2000.696486,0,0,7
1900-01-01 11:10:10.279,0.637611,0.982838,1.101584,1999.574362,0,0,7
1900-01-01 11:10:11.279,0.638067,0.984024,1.101483,2001.823325,0,0,7
1900-01-01 11:10:12.279,0.638634,0.986004,1.103449,2004.473048,0,0,7
1900-01-01 11:10:13.279,0.641989,0.987285,1.104956,2005.208558,0,0,7
1900-01-01 11:10:14.279,0.641795,0.987059,1.104313,2002.374958,0,0,7
1900-01-01 11:10:15.279,0.640598,0.985137,1.103238,2000.734205,0,0,7
1900-01-01 11:10:16.279,0.636109,0.981326,1.099177,2000.710631,0,0,7
1900-01-01 11:10:17.279,0.637527,0.983284,1.101538,2001.526292,0,0,7
1900-01-01 11:10:18.279,0.638361,0.984628,1.101501,2003.709249,0,0,7
1900-01-01 11:10:19.279,0.642226,0.986382,1.103412,2003.393357,0,0,7
1900-01-01 11:10:20.279,0.641543,0.984712,1.101906,1999.404629,0,0,7
1900-01-01 11:10:21.279,0.641921,0.986613,1.104175,1998.532389,0,0,7
1900-01-01 11:10:22.279,0.641422,0.987017,1.104588,2000.361735,0,0,7
1900-01-01 11:10:23.279,0.641932,0.987558,1.103982,2000.555042,0,0,7
1900-01-01 11:10:24.279,0.640336,0.985174,1.10242,2000.540897,0,0,7
1900-01-01 11:10:25.279,0.639984,0.984345,1.1005,2000.050557,0,0,7
1900-01-01 11:10:26.279,0.641155,0.986802,1.103109,1998.852996,0,0,7
1900-01-01 11:10:27.279,0.640309,0.986434,1.104607,2000.59276,0,0,7
1900-01-01 11:10:28.279,0.636849,0.982675,1.099949,2002.874728,0,0,7
1900-01-01 11:10:29.279,0.640152,0.98697,1.104184,2004.539055,0,0,7
1900-01-01 11:10:30.279,0.640194,0.984597,1.100996,2005.731901,0,0,7
1900-01-01 11:10:31.279,0.639679,0.984843,1.102172,2002.139218,0,0,7
1900-01-01 11:10:32.279,0.640341,0.984523,1.102053,1999.074592,0,0,7
1900-01-01 11:10:33.279,0.640451,0.98593,1.10219,1999.734665,0,0,7
1900-01-01 11:10:34.279,0.64011,0.984786,1.102585,2001.512148,0,0,7
1900-01-01 11:10:35.279,0.640393,0.984303,1.101529,2000.828501,0,0,7
1900-01-01 11:10:36.279,0.640336,0.985101,1.102053,1999.263184,0,0,7
1900-01-01 11:10:37.279,0.640157,0.985237,1.102346,2000.177857,0,0,7
1900-01-01 11:10:38.279,0.64074,0.985736,1.103247,2000.701201,0,0,7
1900-01-01 11:10:39.279,0.641932,0.987427,1.105158,2000.583331,0,0,7
1900-01-01 11:10:40.279,0.638041,0.983925,1.100233,2001.554581,0,0,7
1900-01-01 11:10:41.279,0.63876,0.984691,1.10253,2002.893587,0,0,7
1900-01-01 11:10:42.279,0.641648,0.987164,1.10491,2005.434869,0,0,7
1900-01-01 11:10:43.279,0.64147,0.985725,1.103385,2003.56309,0,0,7
1900-01-01 11:10:44.279,0.639275,0.983216,1.099903,1999.73938,0,0,7
1900-01-01 11:10:45.279,0.641013,0.984864,1.102374,1998.673833,0,0,7
1900-01-01 11:10:46.279,0.642646,0.98896,1.106959,1999.899684,0,0,7
1900-01-01 11:10:47.279,0.642352,0.986419,1.103743,2002.554121,0,0,7
1900-01-01 11:10:48.279,0.640094,0.984297,1.101244,2002.040207,0,0,7
1900-01-01 11:10:49.279,0.639165,0.984245,1.100886,1999.99398,0,0,7
1900-01-01 11:10:50.279,0.639312,0.984423,1.101777,1999.018014,0,0,7
1900-01-01 11:10:51.279,0.637017,0.982239,1.099976,2000.809642,0,0,7
1900-01-01 11:10:52.279,0.638713,0.983174,1.100105,2001.912907,0,0,7
1900-01-01 11:10:53.279,0.639522,0.984801,1.101906,2001.10196,0,0,7
1900-01-01 11:10:54.279,0.639684,0.985972,1.103881,2004.751221,0,0,7
1900-01-01 11:10:55.279,0.640005,0.984796,1.101648,2005.071828,0,0,7
1900-01-01 11:10:56.279,0.640026,0.984754,1.101713,2000.333446,0,0,7
1900-01-01 11:10:57.279,0.639915,0.984345,1.102163,1999.74881,0,0,7
1900-01-01 11:10:58.279,0.640577,0.985783,1.103743,1999.942117,0,0,7
1900-01-01 11:10:59.279,0.64148,0.987285,1.104212,2001.017093,0,0,7
1900-01-01 11:11:00.279,0.641134,0.985851,1.103109,2000.333446,0,0,7
1900-01-01 11:11:01.279,0.639039,0.98383,1.101501,2000.503179,0,0,7
1900-01-01 11:11:02.279,0.63885,0.985956,1.10411,2001.361274,0,0,7
1900-01-01 11:11:03.279,0.638603,0.986634,1.105093,2006.835167,0,0,7
1900-01-01 11:11:04.279,0.638792,0.984912,1.102659,2008.452346,0,0,7
1900-01-01 11:11:05.279,0.638199,0.98561,1.103366,2006.651289,0,0,7
1900-01-01 11:11:06.279,0.639149,0.986051,1.103899,2007.037903,0,0,7
1900-01-01 11:11:07.279,0.637852,0.984497,1.102833,2007.688547,0,0,7
1900-01-01 11:11:08.279,0.638881,0.984786,1.102539,2005.89692,0,0,7
1900-01-01 11:11:09.279,0.640409,0.987337,1.105204,2005.321713,0,0,7
1900-01-01 11:11:10.279,0.641517,0.987211,1.104873,2004.944528,0,0,7
1900-01-01 11:11:11.279,0.639348,0.984465,1.103284,2002.313665,0,0,7
1900-01-01 11:11:12.279,0.638099,0.983757,1.101538,2002.879442,0,0,7
1900-01-01 11:11:13.279,0.64032,0.986954,1.104166,2004.836088,0,0,7
1900-01-01 11:11:14.279,0.639516,0.984733,1.102466,2008.400483,0,0,7
1900-01-01 11:11:15.279,0.640341,0.984492,1.102346,2005.076543,0,0,7
1900-01-01 11:11:16.279,0.639501,0.983226,1.101189,2000.59276,0,0,7
1900-01-01 11:11:17.279,0.640456,0.984843,1.101373,1997.730872,0,0,7
1900-01-01 11:11:18.279,0.640251,0.985599,1.102218,1999.282044,0,0,7
1900-01-01 11:11:19.279,0.641459,0.986345,1.104202,2001.545152,0,0,7
1900-01-01 11:11:20.279,0.638976,0.983694,1.101419,2002.323095,0,0,7
1900-01-01 11:11:21.279,0.638052,0.984282,1.101024,2003.501797,0,0,7
1900-01-01 11:11:22.279,0.638214,0.984544,1.10253,2003.996852,0,0,7
1900-01-01 11:11:23.279,0.640609,0.984822,1.101593,2003.930845,0,0,7
1900-01-01 11:11:24.279,0.640756,0.986103,1.104303,2000.635194,0,0,7
1900-01-01 11:11:25.279,0.640945,0.985909,1.102429,2001.644163,0,0,7
1900-01-01 11:11:26.279,0.638256,0.983709,1.100638,2000.34759,0,0,7
1900-01-01 11:11:27.279,0.63708,0.983673,1.101125,2001.96477,0,0,7
1900-01-01 11:11:28.279,0.637474,0.982859,1.100463,2004.595633,0,0,7
1900-01-01 11:11:29.279,0.640939,0.984707,1.101115,2003.567804,0,0,7
1900-01-01 11:11:30.279,0.640897,0.985746,1.103532,2001.064241,0,0,7
1900-01-01 11:11:31.279,0.639291,0.98288,1.09937,2000.338161,0,0,7
1900-01-01 11:11:32.279,0.640026,0.983909,1.101115,1998.947292,0,0,7
1900-01-01 11:11:33.279,0.641879,0.986513,1.103669,1998.235356,0,0,7
1900-01-01 11:11:34.279,0.640293,0.985311,1.104,2001.606444,0,0,7
1900-01-01 11:11:35.279,0.640141,0.983631,1.100711,2001.502718,0,0,7
1900-01-01 11:11:36.279,0.638508,0.982701,1.1014,1999.871395,0,0,7
1900-01-01 11:11:37.279,0.639438,0.985374,1.102999,2000.295727,0,0,7
1900-01-01 11:11:38.279,0.640551,0.98478,1.104055,2004.27974,0,0,7
1900-01-01 11:11:39.279,0.639858,0.985379,1.103036,2002.139218,0,0,7
1900-01-01 11:11:40.279,0.637899,0.982407,1.09925,1999.932687,0,0,7
1900-01-01 11:11:41.279,0.640404,0.982979,1.098359,1997.235817,0,0,7
1900-01-01 11:11:42.279,0.639894,0.983636,1.10174,1999.201892,0,0,7
1900-01-01 11:11:43.279,0.640357,0.983305,1.099315,1998.51353,0,0,7
1900-01-01 11:11:44.279,0.640309,0.98414,1.101933,1997.782735,0,0,7
1900-01-01 11:11:45.279,0.63927,0.983305,1.101079,1998.716267,0,0,7
